id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website
147612,92085,sdv international logistics,,,1885,,industrials,delivery services,,,,,,,,sdv international logistics,,,1885,,industrials,delivery services,,,,,,,
50337,8736,heartland express,,,,4050,,,,,,,,,httpswww.heartlandexpress.com,heartland express,usa,1.386 billion usd,,,,,,,,,,,
138975,138959,sadhu forging,,,1976 47 yrs old,,industrial machinery,,,,,,,,,sadhu forging,,,1976 47 yrs old,,industrial machinery,,,,,,,,
25018,13354,grupo simec,mexico,$5.35 b,,,,,,,,$31.01,,,,grupo simec,mexico,,,,,,,,,37,,,
33018,12591,teleflex,,,,14000,,,liam kelly,,,,,,httpswww.teleflex.com,teleflex,usa,,,,,,,,,258,,,
48720,38706,health catalyst,,,,1200,,,,,,,,,httpswww.healthcatalyst.com,health catalyst,,,,1200,,,,,,,,,httpswww.healthcatalyst.com
59640,37962,herald investment trust,uk,,1994,,investments asset management,,not found,331 million usd,,,,,,herald investment trust,,,,,,,,,,,,,httpswww.heralduk.com
188386,70549,"servicenow, inc.",,$107.99 billion,,16881,,,mr. william r. mcdermott,,,,,,,"servicenow, inc.",,,2003,16881 1 xa0dec 2021,enterprise software,,,us$ 5.9 billion 2021 1,,,,,www .servicenow .com
59632,20577,blue dart express,india,,1983,,industries courier transportation logistics,,not found,552 million usd,,,,,,blue dart express,india,$2.16 b,,,,,,,,$91.24,,,
57476,35798,pt bank permata tbk,indonesia,,1954,,financial services banking services,,not found,663 million usd,,,,,,pt bank permata tbk,,,,7806,,,,,,,,,httpswww.permatabank.com
101091,15438,grosvenor capital management,usa,$1.59 b,,,,,,,,$8.55,,,,grosvenor capital management,usa,,,,,,,,,8,,,
133288,20292,k+s,germany,,1889,10711,chemicals,,burkhard lohr,$3.8b,,,,,,k+s,germany,$3.87 b,,,,,,,,$19.97,,,
121798,71288,southwest airlines,,,,55100,,,robert e jordan,,,,,,,southwest airlines,united states,$27.77 b,,,,,,,,,,,
61659,8384,beijing urban-rural commercial (group),china,,not found,,consumer cyclical retail super markets,,not found,not found,,,,,,beijing urban-rural commercial (group),china,0.900 billion usd,,,,,,,,,,,
121805,63721,national bank of canada,,,,26920,,,laurent ferreira,,,,,,,national bank of canada,,,,,,,,,,,,,
125912,85185,bim birlesik magazalar,,,,60663,,,,,,,,,,bim birlesik magazalar,turkey,,,,,,,,,$6.75,,,
86502,38335,bajaj electricals,india,,,,,,,,,$14.18,,,,bajaj electricals,,,,3007,,,,,,,,,httpswww.bajajelectricals.com
86812,40433,afya,brazil,,,,,,,,,$14.54,,,,afya,,,,,,,,,,,,,httpswww.afya.com.br
181714,46998,sembcorp industries ltd,,s$4.87 billion,,5426,,,mr. kim yin wong,,,,,,,sembcorp industries ltd,,,,4500,,,,,,,,,httpswww.sembcorp.comen
55094,33406,minebeamitsumi,japan,,1951,,technology electronics capital goods,,not found,8203 million usd,,,,,,minebeamitsumi,,,,87401,,,,,,,,,httpswww.minebeamitsumi.com
111680,13456,ionis pharmaceuticals,usa,$5.78 b,,,,,,,,$40.76,,,,ionis pharmaceuticals,usa,,,,,,,,,41,,,
29412,28953,peter kenkel,germany,,2003,15,technology,,,2.30,,,,,,peter kenkel,germany,,2006,15,technology,,,2.5,,,,,
83709,54964,britannia industries,india,,,,,,,,,$53.04,,,,britannia industries,india,,1892,,consumer defensive fmcg food and beverage food products package foods,,not found,1745 million usd,,,,,
159228,130700,orient electric,india,$0.68 b,,,,,,,,$3.22,,,,orient electric,,,,,,,,,,,,,
111943,100957,xpel,usa,$1.97 b,,,,,,,,$71.61,,,,xpel,usa,$1.76 b,,,,,,,,$63.81,,,
74420,64896,abu dhabi commercial bank,,,,,,,,,,,,,,abu dhabi commercial bank,united arab emirates,,,,,,,$4.23 b,,,,,
95248,58011,apollo medical holdings,,$1.63 b,,1.133,,,,$1.03 b,,$35.90,,,,apollo medical holdings,usa,,1985,,healthcare consumer services professional services hospitals,,not found,767 million usd,,,,,
153450,20151,indian railway finance,india,$5.32 b,,,,,,,,$0.41,,,,indian railway finance,india,$5.10 b,,,,,,,,$0.39,,,
84783,13592,eagle materials,usa,,,,,,,,,$144.19,,,,eagle materials,usa,,,,,,,,,143,,,
185681,74771,next fifteen communications group plc,,£1.23 billion,,2077,,,mr. timothy john bruce dyson,,,,,,,next fifteen communications group plc,united kingdom,,,,advertising agencies,communication services,,,,,,,
148220,26532,anheuser-busch inbev,,,2008,,consumer goods,brewers,,,,,,,,anheuser-busch inbev,belgium,$118.60 b,,,,,,,,$59.35,,,
49144,7549,daido steel,,,,13436,,,,,,,,,httpswww.daido.co.jpen,daido steel,japan,1.951 billion usd,,,,,,,,,,,
160179,73385,esyen,italy,,2011,25.0,,technology,,3868940,,,,,,esyen,italy,,2011,,,technology,,3868940,,,,,
94638,24217,esco technologies,,$2.44 b,,2.7,,,,$0.85 b,,$94.30,,,,esco technologies,usa,$2.40 b,,,,,,,,$93.02,,,
83706,25657,akzonobel,netherlands,,,,,,,,,$74.05,,,,akzonobel,netherlands,$11.73 b,,,,,,,,$67.97,,,
66604,31636,broadcom,,,founded 1961,employees 20000,,,ceo mr. hock e. tan,,,,,,,broadcom,,,,20000,,,hock e. tan,,,,,,httpswww.broadcom.com
86434,20626,hph trust (hutchison port),singapore,,,,,,,,,$0.20,,,,hph trust (hutchison port),singapore,$1.70 b,,,,,,,,$0.20,,,
94866,82589,prologis,,$112.52 b,,2.053,,,,$5.49 b,,$121.90,,,,prologis,usa,,,,,,,,,$121.90,,,
131587,10603,mrv engenharia e participacoes,,,,,,,,,,,,,,mrv engenharia e participacoes,brazil,1.256 billion usd,,,,,,,,,,,
59537,15356,cargojet,canada,,2002,,industries logistics freight transport,,not found,582 million usd,,,,,,cargojet,canada,,,,,,,,,91,,,
167575,88296,siyaram silk mills,india,$0.32 b,,,,,,,,$6.98,,,,siyaram silk mills,india,,,,,,,,,$6.70,,,
144020,39868,wtoip,china,,none,,internet software services,,,,,,guangzhou,,,wtoip,,,,,,,,,,,,,
90240,11434,royal bank of canada,canada,,,,,financials,,,ry,,,,,royal bank of canada,canada,,,,,,,,,97,,,
37037,5442,activia properties,,,,,,,,,,,,,httpswww.activiareit.co.jp,activia properties,japan,3.242 billion usd,,,,,,,,,,,
151056,11790,muyuan foods,china,46.40 billion usd,1992.0,50319,,,,,,,,,,muyuan foods,china,,,,,,,,,7,,,
169186,96272,"hca healthcare, inc.",united states,,,,medical care facilities,healthcare,,,hca,,,,,"hca healthcare, inc.",united states,$82.60 b,,,medical care facilities,healthcare,,,hca,,,,
85245,57688,insight enterprises,usa,,,,,,,,,$111.10,,,,insight enterprises,usa,,1988,,technology consumer services software and it,,not found,9436 million usd,,,,,
162414,97699,astellas pharma,japan,$27.70 b,,,,,,,,$15.16,,,,astellas pharma,japan,$29.04 b,,,,,,,,$15.90,,,
34679,3080,msa safety,,,,4800,,,,,,,,,httpswww.msasafety.com,msa safety,usa,6.382 billion usd,,,,,,,,,,,
128619,60908,kiatnakin bank public company,,,,,,,,,,,,,,kiatnakin bank public company,thailand,,not found,,financial services banking services,,not found,629 million usd,,,,,
169557,54098,hess corporation,united states,,,,oil gas ep,energy,,,hes,,,,,hess corporation,usa,,1933,,energy oil and gas natural gas generation petroleum petrochemicals chemicals,,john b. hess,7473 million usd,,,,,
62807,9537,guangdong topstar technology,china,,not found,,industries industry machinery,,not found,not found,,,,,,guangdong topstar technology,china,1.388 billion usd,,,,,,,,,,,
110709,64559,keurig dr pepper,usa,$54.86 b,,,,,,,,$38.74,,,,keurig dr pepper,united states,,,,,,,$12.68 b,,,,,
128009,48628,superior plus,,,,,,,,,,,,,,superior plus,,,,,,,,,,,,,httpwww.superiorplus.com
41703,31703,unilever group,,,,149000,,,alan jope,,,,,,httpswww.unilever.com,unilever group,,,,149000,,,alan jope,,,,,,httpswww.unilever.com
97762,71131,fujitsu,japan,$26.07 b,,,,,,,,$133.94,,,,fujitsu,japan,$29.14 b,,,,,,,,,,,
153996,84248,agc,japan,$7.78 b,,,,,,,,$35.15,,,,agc,japan,,,,,,,,,$34.53,,,
167565,102927,wheels up,usa,$0.32 b,,,,,,,,$1.33,,,,wheels up,usa,$0.28 b,,,,,,,,$1.14,,,
103737,89242,imperial petroleum,greece,$57.1 m,,,,,,,,$0.30,,,,imperial petroleum,greece,,,,,,,,,$0.27,,,
61532,49860,sumo logic,usa,,2010,,artificial intelligence analytics technology,,not found,not found,,,,,,sumo logic,,,,759,,,,,,,,,httpswww.sumologic.com
113980,87915,akouos,usa,$0.49 b,,,,,,,,$13.29,,,,akouos,usa,,,,,,,,,$13.29,,,
74238,71238,illinois tool works,,,,,,,,,,,,,,illinois tool works,united states,$63.42 b,,,,,,,,,,,
83120,42165,bajaj finserv,india,,,,,,,,,$17.03,,,,bajaj finserv,,,,26969,,,sanjiv bajaj,,,,,,httpswww.bajajfinserv.in
110980,32217,kroger,usa,$34.05 b,,,,,,,,$47.57,,,,kroger,,,,465000,,,rodney mcmullen,,,,,,httpswww.thekrogerco.com
132708,71700,alcon,switzerland,,1945,24389,health care equipment services,,david j. endicott,$8.3b,,,,,,alcon,switzerland,$38.47 b,,,,,,,,,,,
64262,134,glaxosmithkline,united kingdom,,,,,,,$46.92 b,,,,,,glaxosmithkline,uk,102.500 billion usd,,,,,,,,,,,
107891,19115,fifth third bancorp,,$22.5b,,19119,financial services,,,$8.3b,,,,38 fountain square plaza cincinnati ohio 45263,www.53.com,fifth third bancorp,united states,$30.46 billion,june 17 1858,19112,banks,financials,mr. gregory d. carmichael,,,,,,
97297,71109,waste management,usa,$68.36 b,,,,,,,,$166.54,,,,waste management,canada,$65.39 b,,,,,,,,,,,
88348,22303,tidewater renewables,canada,,,,,,,,,$8.51,,,,tidewater renewables,canada,$0.30 b,,,,,,,,$8.86,,,
162473,154644,goodman group,australia,$25.14 b,,,,,,,,$13.37,,,,goodman group,australia,$25.00 b,,,,,,,,$13.29,,,
156459,112049,origin bancorp,usa,$1.17 b,,,,,,,,$38.25,,,,origin bancorp,usa,$1.17 b,,,,,,,,$38.24,,,
87199,61904,healthcare services group,usa,,,,,,,,,$13.77,,,,healthcare services group,usa,,not found,,healthcare hospitals healthcare products healthcare service,,not found,1641 million usd,,,,,
130895,63185,epoxy base electronic material corporation limited,,,,,,,,,,,,,,epoxy base electronic material corporation limited,china,,not found,,basic materials chemicals,,not found,not found,,,,,
83398,65115,kao,japan,,,,,,,,,$39.69,,,,kao,japan,,,,,,,$12.91 b,,,,,
185333,109494,china shenhua energy company ltd,,cn¥606.62 billion,,77029,,,not found,,,,,,,china shenhua energy company ltd,china,$95.34 b,,77029,thermal coal,energy,,,601088,,,,
60512,16338,converge technology solutions,canada,,2016,,technology software and it,,not found,1174 million usd,,,,,,converge technology solutions,canada,,,,,,,,,3,,,
153629,123745,rexel,france,$6.84 b,,,,,,,,$22.52,,,,rexel,,,,24000,,,,,,,,,
156273,101599,mahanagar gas,india,$1.04 b,,,,,,,,$10.62,,,,mahanagar gas,india,$1.07 b,,,,,,,,$10.92,,,
