id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website
110635,94106,investor ab,sweden,$58.36 b,,,,,,,,$19.15,,,,investor ab,,,1916,,financials,investment services,,,,,,,
97831,83262,mccormick & company,usa,$23.12 b,,,,,,,,$86.27,,,,mccormick & company,usa,,,,,,,,,$81.10,,,
62214,50542,azorim-investment development & construction co. ltd,israel,,not found,,real estate,,not found,462 million usd,,,,,,azorim-investment development & construction co. ltd,,,,,,,,,,,,,
135938,88376,india glycols,,,1983 40 yrs old,,chemicals,,,,,,,,,india glycols,india,,,,,,,,,$9.12,,,
153485,95227,national storage,usa,$5.44 b,,,,,,,,$38.58,,,,national storage,,$5.34 b,,1.175,,,,$0.76 b,,$37.88,,,
150814,110535,chubb,switzerland,86.66 billion usd,1985.0,31000,,,evan g. greenberg,,,,,,,chubb,switzerland,$90.96 b,,,,,,,,$219.16,,,
62303,50626,asia cuanon technology (shanghai),china,,not found,,basic materials chemicals,,not found,not found,,,,,,asia cuanon technology (shanghai),,,,,,,,,,,,,httpwww.cuanon.com
162456,71177,intact financial,canada,$25.89 b,,,,,,,,$147.74,,,,intact financial,canada,$24.88 b,,,,,,,,,,,
70693,31671,morgan stanley,united states,$150.95 b,,,,,,,,,,,,morgan stanley,,,,68097,,,james p. gorman,,,,,,httpswww.morganstanley.com
150977,134251,bayer,germany,54.46 billion usd,1863.0,99538,,,werner baumann,,,,,,,bayer,,,1863 160 yrs old,,other,,,,,,,,
130865,63155,sabuy technology public company limited,,,,,,,,,,,,,,sabuy technology public company limited,thailand,,not found,,industries industry machinery,,not found,not found,,,,,
122816,83715,hubbell,,,,18300,,,,,,,,,,hubbell,usa,,,,,,,,,$236.42,,,
169470,11720,kuaishou technology,china,,,,broadcasting,communication services,,,1024,,,,,kuaishou technology,china,,,,,,,,,10,,,
65729,11556,boston scientific,,,1979.0,,health care equipment services,,,$11.9b,,,,,,boston scientific,usa,,,,,,,,,46,,,
125184,14135,venture corporation,,,,12000,,,,,,,,,,venture corporation,singapore,,,,,,,,,13,,,
179020,18719,the people's insurance company (group) of china ltd,,cn¥177.70 billion,,193494,,,not found,,,,,,,the people's insurance company (group) of china ltd,china,us$27.93 billion,,193494,insuranceproperty casualty,financials,,,,,,,
127103,111967,chartwell retirement residences,,,,15300,,,,,,,,,,chartwell retirement residences,canada,$1.70 b,,,,,,,,$7.23,,,
112104,23061,ellington financial,usa,$0.82 b,,,,,,,,$13.70,,,,ellington financial,usa,$0.80 b,,,,,,,,$13.39,,,
180067,44183,airtac international group,,tw$176.91 billion,,not found,,,not found,,,,,,,airtac international group,,,,,,,,,,,,,httpsglobal.airtac.com
94842,87888,america's car-mart,,$0.49 b,,2.1,,,,$1.34 b,,$78.40,,,,america's car-mart,usa,,,,,,,,,$78.40,,,
97701,83061,telus,canada,$29.01 b,,,,,,,,$20.43,,,,telus,canada,,,,,,,,,$21.02,,,
162558,132296,southwest airlines,usa,$22.00 b,,,,,,,,$37.06,,,,southwest airlines,united states,,1967,55000,transportation and logistics,,robert e. jordan,$15.8b,,,,,
99698,24780,spie,france,$4.19 b,,,,,,,,$25.76,,,,spie,france,$4.10 b,,,,,,,,$25.18,,,
130986,63281,nobina ab (publ),,,,,,,,,,,,,,nobina ab (publ),sweden,,not found,,industries railway transportation,,not found,1294 million usd,,,,,
152369,38052,timken india,india,$2.91 b,,,,,,,,$38.78,,,,timken india,,,,1269,,,,,,,,,httpswww.timken.com
157225,21058,great ajax,usa,$0.20 b,,,,,,,,$8.83,,,,great ajax,usa,$0.17 b,,,,,,,,$7.54,,,
20391,14349,meitetsu,japan,$3.13 b,,,,,,,,$15.94,,,,meitetsu,japan,,,,,,,,,16,,,
170966,97052,tenaris sa,luxembourg,$18.98 b,,,oil gas equipment services,energy,,,ten,,,,,tenaris sa,,$18.98 b,,,,,,,ten,,,,
155535,73989,saudi electricity,saudiarabia,$25.55 b,,,,,,,,$6.13,,,,saudi electricity,,,,,,,,,,,,,
165176,85952,ssp group,uk,$2.57 b,,,,,,,,$3.19,,,,ssp group,uk,,,,,,,,,$3.08,,,
128026,48651,irobot corporation,,,,1372,,,,,,,,,,irobot corporation,,,,1372,,,,,,,,,httpsirobot.com
165864,15451,bodycote,uk,$1.55 b,,,,,,,,$7.90,,,,bodycote,uk,,,,,,,,,8,,,
184012,128429,terveystalo oyj,,€1.43 billion,,9805,,,mr. ville iho,,,,,,,terveystalo oyj,,,,,,,,,,,,,
124706,35320,dillard's,,,,40000,,,,,,,,,,dillard's,,,,40000,,,,,,,,,httpswww.dillards.com
153443,94819,eagle materials,usa,$5.28 b,,,,,,,,$143.49,,,,eagle materials,,$5.31 b,,2.2,,,,$2.04 b,,$144.19,,,
162390,131900,sun life financial,canada,$28.73 b,,,,,,,,$49.01,,,,sun life financial,canada,,1865,50000,banking and financial services,,kevin d. strain,$29.8b,,,,,
39227,13676,noble corporation,,,,,,,,,,,,,httpswww.noblecorp.com,noble corporation,uk,,,,,,,,,37,,,
62448,40766,artis real estate investment trust,canada,,not found,,real estate property investments,,not found,322 million usd,,,,,,artis real estate investment trust,,,,,,,,,,,,,httpswww.artisreit.com
163387,98750,mediobanca,italy,$8.84 b,,,,,,,,$10.40,,,,mediobanca,italy,$8.20 b,,,,,,,,$9.78,,,
124543,56836,dermapharm holding se,,,,,,,,,,,,,,dermapharm holding se,germany,,1991,,healthcare pharmaceutical healthcare products,,not found,942 million usd,,,,,
169332,66895,nxp semiconductors n.v.,netherlands,,,,semiconductors,technology,,,nxpi,,,,,nxp semiconductors n.v.,,,founded established in 2006,employees 31000,,,ceo mr. kurt sievers,,,,,,
149974,96324,vodafone group plc,,£34.88 billion,16 september 1991,105000,,,mr. nicholas jonathan read,,,,,,,vodafone group plc,united kingdom,$45.74 b,,,telecom services,communication services,,,vod,,,,
169665,90822,wolters kluwer n.v.,netherlands,,,,publishing,communication services,,,wkl,,,,,wolters kluwer n.v.,netherlands,,,,,communication services,,,wkl,,,,
100059,24393,the azek company,usa,$3.24 b,,,,,,,,$21.47,,,,the azek company,usa,$2.87 b,,,,,,,,$19.04,,,
163727,55945,tis,japan,$6.70 b,,,,,,,,$27.71,,,,tis,japan,,2008,,technology software and it,,not found,6 million usd,,,,,
82878,667,naspers,south africa,,,,,,,,,$40.07,,,,naspers,south africa,71.923 billion usd,,,,,,,,,,,
106521,97383,public storage,,$50.2b,,5800,construction,,,$3.4b,,,,701 western ave glendale california 912012349,www.publicstorage.com,public storage,usa,$52.86 b,,,,,,,,$300.18,,,
110066,42388,albemarle corporation,united states,$25.25 b,1994,6000,specialty chemicals,basic materials,mr. jerry kent masters jr.,,alb,,,,,albemarle corporation,,,,6000,,,j kent masters,,,,,,httpswww.albemarle.com
163095,12746,entegris,usa,$11.69 b,,,,,,,,$78.50,,,,entegris,usa,,,,,,,,,70,,,
61935,8660,peyto exploration & development,canada,,not found,,energy oil and gas natural gas generation,,not found,399.9 million usd for year ending december2020,,,,,,peyto exploration & development,canada,0.878 billion usd,,,,,,,,,,,
94724,47221,emergent biosolutions,,$0.66 b,,2.416,,,,$1.51 b,,$13.43,,,,emergent biosolutions,,,,2416,,,,,,,,,httpswww.emergentbiosolutions.com
167858,88469,acumen pharmaceuticals,usa,$0.23 b,,,,,,,,$5.72,,,,acumen pharmaceuticals,usa,,,,,,,,,$6.24,,,
98080,19767,check point software,israel,$16.69 b,,,,,,,,$133.12,,,,check point software,israel,$16.49 b,,,,,,,,$131.52,,,
155358,111338,warner music group,usa,$17.25 b,,,,,,,,$33.52,,,,warner music group,usa,$17.68 b,,,,,,,,$34.34,,,
181526,90939,mtn group ltd,,r342.10 billion,,21975,,,mr. ralph tendai mupita b.sc. m.b.a.,,,,,,,mtn group ltd,south africa,,,,,communication services,,,mtn,,,,
165548,100765,atricure,usa,$1.97 b,,,,,,,,$42.43,,,,atricure,usa,$2.04 b,,,,,,,,$43.92,,,
170332,96468,nxp semiconductors n.v.,netherlands,$52.28 b,,,semiconductors,technology,,,nxpi,,,,,nxp semiconductors n.v.,netherlands,$52.28 b,,,semiconductors,technology,,,nxpi,,,,
111196,83224,ck asset holdings,hong kong,$21.33 b,,,,,,,,$5.93,,,,ck asset holdings,hong kong,,,,,,,,,$6.39,,,
48438,38428,aica kogyo company,,,,4781,,,,,,,,,httpwww.aica.co.jpenglish,aica kogyo company,,,,4781,,,,,,,,,httpwww.aica.co.jpenglish
60621,7344,zhejiang tiantie industry,china,,not found,,industries railway,,not found,not found,,,,,,zhejiang tiantie industry,china,1.786 billion usd,,,,,,,,,,,
170190,19392,u.s. bancorp,united states,$80.16 b,,,banks,financials,,,usb,,,,,u.s. bancorp,united states,$80.16 billion,july 13 1863,68796,banks,financials,mr. andrew j. cecere,us$22.72 billion 2021,,,,,
170881,54139,fortive corporation,united states,$20.88 b,,,scientific technical instruments,technology,,,ftv,,,,,fortive corporation,usa,,2016,,technology technology hardware and instruments software and it software products automation robotics machinery manufacturing engineering products capital goods manufacturing,,alan g,5254 million usd,,,,,
45118,35113,walker & dunlop,,,,1305,,,,,,,,,httpswww.walkerdunlop.com,walker & dunlop,,,,1305,,,,,,,,,httpswww.walkerdunlop.com
185298,2229,banco santander-chile,,cl$8.310 trillion,,9988,,,mr. miguel mata huerta,,,,,,,banco santander-chile,chile,9.922 billion usd,,,,,,,,,,,
159304,16526,kirloskar ferrous industries,india,$0.59 b,,,,,,,,$4.31,,,,kirloskar ferrous industries,india,,,,,,,,,4,,,
60224,6945,shenzhen frd science & technology,china,,not found,,technology electronics capital goods,,not found,not found,,,,,,shenzhen frd science & technology,china,1.466 billion usd,,,,,,,,,,,
162561,132240,jsw steel,india,$21.98 b,,,,,,,,$9.13,,,,jsw steel,india,,1994,35585,materials,,sharad mahendra,$17.1b,,,,,
35232,13281,atlas arteria,,,,3332,,,,,,,,,httpswww.atlasarteria.com,atlas arteria,australia,,,,,,,,,4,,,
22143,16830,vor biopharma,usa,$0.23 b,,,,,,,,$6.10,,,,vor biopharma,usa,,,,,,,,,6,,,
114690,7587,mesa laboratories,usa,$1.05 b,,,,,,,,$196.88,,,,mesa laboratories,usa,1.389 billion usd,,,,,,,,,,,
97168,18556,amgen,usa,$144.66 b,,,,,,,,$271.13,,,,amgen,united states,$141.72 billion,april 8 1980,24200,drug manufacturersgeneral,healthcare,mr. robert a. bradway,us$25.424 billion 2020,,,,,
63743,53864,xcel energy,,,,,,,,,,,,,,xcel energy,usa,,1999,,utilities electric utilities gas utilities power generation electricity generation energy,,bob frenzel,13431 million usd,,,,,
97814,83211,imperial brands,uk,$23.78 b,,,,,,,,$24.90,,,,imperial brands,uk,,,,,,,,,$24.98,,,
162490,94643,seagen,usa,$24.41 b,,,,,,,,$131.49,,,,seagen,,$24.53 b,,2.675,,,,$1.86 b,,$132.12,,,
47260,20446,spx corporation,,,,3100,,,,,,,,,httpswww.spx.com,spx corporation,usa,$2.99 b,,,,,,,,$66.19,,,
166249,23428,franklin bsp realty trust,usa,$1.17 b,,,,,,,,$14.20,,,,franklin bsp realty trust,usa,$1.15 b,,,,,,,,$14.03,,,
152321,133549,pacwest bancorp,usa,$2.82 b,,,,,,,,$23.96,,,,pacwest bancorp,united states,,1999,2200,banking,,matthew p. wagner,$1.4b,,,,,
100299,85994,jamf,usa,$2.81 b,,,,,,,,$23.19,,,,jamf,usa,,,,,,,,,$19.71,,,
65537,63694,mitsubishi electric,,,1921.0,,capital goods,,,$40.3b,,,,,,mitsubishi electric,,,,,,,,,,,,,
121085,11398,t-mobile us,,,,75000,,,mike sievert,,,,,,,t-mobile us,usa,,,,,,,,,149,,,
101158,86591,jastrzebska spolka weglowa,poland,$1.52 b,,,,,,,,$13.00,,,,jastrzebska spolka weglowa,poland,,,,,,,,,$13.01,,,
99752,72216,chiba bank,japan,$4.03 b,,,,,,,,$27.30,,,,chiba bank,japan,$4.46 b,,,,,,,,,,,
157515,18454,nabriva therapeutics,ireland,$4.86 m,,,,,,,,$1.59,,,,nabriva therapeutics,ireland,,,,,,,,,1,,,
154394,55314,qnb finansbank,turkey,$8.56 b,,,,,,,,$2.56,,,,qnb finansbank,turkey,,1987,,financial services banking services,,not found,772 million usd,,,,,
177981,37658,dye & durham limited,,c$1.71 billion,,not found,,,mr. matthew proud,,,,,,,dye & durham limited,,,,,,,,,,,,,httpsdyedurham.com
162041,65908,kla,usa,$58.64 b,,,,,,,,$413.85,,,,kla,,,1997.0,,it internet software services,,,$8.2b,,,,,
156555,62139,archrock,usa,$1.48 b,,,,,,,,$9.54,,,,archrock,usa,,not found,,energy oil and gas utilities gas utilities,,not found,781 million usd,,,,,
170860,110230,mitsui fudosan co. ltd,japan,$21.46 b,,,real estatediversified,real estate,,,8801,,,,,mitsui fudosan co. ltd,japan,$21.46 b,,23992,real estatediversified,real estate,mr. masanobu komoda,,8801,,,,
90662,67068,experian plc,ireland,,,,,industrials,,,expn,,,,,experian plc,,,founded 1996,employees 20000,,,ceo mr. brian j. cassin,,,,,,
113711,17105,oneconnect,china,$0.34 b,,,,,,,,$8.29,,,,oneconnect,china,,,,,,,,,7,,,
98644,84017,yuanta financial holding,taiwan,$9.13 b,,,,,,,,$0.73,,,,yuanta financial holding,taiwan,,,,,,,,,$0.75,,,
111073,64739,swisscom,switzerland,$28.31 b,,,,,,,,$546.51,,,,swisscom,switzerland,,,,,,,$12.23 b,,,,,
154964,71159,aviva,unitedkingdom,$15.25 b,,,,,,,,$5.39,,,,aviva,united kingdom,$21.03 b,,,,,,,,,,,
104042,21345,olb group,usa,$13.82 m,,,,,,,,$0.94,,,,olb group,usa,$12.64 m,,,,,,,,$0.86,,,
95583,83707,eqt corporation,,$12.77 b,,693.0,,,,$12.39 b,,$34.81,,,,eqt corporation,usa,,,,,,,,,$34.81,,,
154754,97312,kering,france,$73.39 b,,,,,,,,$594.27,,,,kering,france,$64.62 b,,,,,,,,$528.26,,,
97662,11863,cement roadstone holding,ireland,$30.31 b,,,,,,,,$40.65,,,,cement roadstone holding,ireland,,,,,,,,,44,,,
71828,34486,steel authority of india,india,$5.48 b,,,,,,,,,,,,steel authority of india,,,,68742,,,,,,,,,httpswww.sail.co.in
23648,15522,dht holdings,bermuda,$1.43 b,,,,,,,,$8.85,,,,dht holdings,bermuda,,,,,,,,,8,,,
166683,87373,pacific century regional developments,singapore,$0.81 b,,,,,,,,$0.31,,,,pacific century regional developments,singapore,,,,,,,,,$0.31,,,
183135,34956,powszechny zaklad ubezpieczen sa,,€4.05 billion,,33211,,,not found,,,,,,,powszechny zaklad ubezpieczen sa,,,,43310,,,,,,,,,httpswww.pzu.pl
152694,85826,pegasus airlines,turkey,$2.79 b,,,,,,,,$27.29,,,,pegasus airlines,turkey,,,,,,,,,$25.97,,,
138901,459,stmicroelectronics,,,1987 36 yrs old,,semiconductors,,,,,,,,,stmicroelectronics,switzerland,40.157 billion usd,,,,,,,,,,,
25209,1567,globalwafers,taiwan,$6.58 b,,,,,,,,$15.14,,,,globalwafers,taiwan,13.585 billion usd,,,,,,,,,,,
151902,97551,jardine matheson,,,1 july 1832 190 years ago 1 july 18321,,conglomerate,,,,,,,,,jardine matheson,hong kong,$37.02 b,,,,,,,,$51.35,,,
149554,143656,rothy's,united states,,,,consumer retail,,,,,,san francisco,,,rothy's,united states,,2016,,consumer retail,,,,,,san francisco,,
124659,24753,chiba bank,,,,4509,,,,,,,,,,chiba bank,japan,$4.03 b,,,,,,,,$27.30,,,
108476,19037,nan ya plastics corp,,$19.7b,,34224,chemicals,,,$14.7b,,,,no.201 tung hwa north road songshan di taipei 105,www.npc.com.tw,nan ya plastics corp,taiwan,us$25.41 billion,,,specialty chemicals,basic materials,,,,,,,
121842,74205,magna international,,,,154000,,,seetarama kotagiri,,,,,,,magna international,,,,,,,,,,,,,
35925,4330,cosco shipping energy transportation,,,,6929,,,,,,,,,httpenergy.coscoshipping.com,cosco shipping energy transportation,china,3.297 billion usd,,,,,,,,,,,
65435,63592,intercontinentalexchange,,,2000.0,,diversified financials,,,$10.1b,,,,,,intercontinentalexchange,,,,,,,,,,,,,
122168,66152,continental resources,,,,1254,,,william b. berry,,,,,,,continental resources,,,1967.0,,oil gas operations,,,$5.8b,,,,,
85054,13908,diploma plc,uk,,,,,,,,,$35.46,,,,diploma plc,uk,,,,,,,,,34,,,
134326,102476,dish tv,,,2003 20 yrs old,,media entertainment,,,,,,,,,dish tv,india,$0.48 b,,,,,,,,$0.26,,,
35901,23623,upwork,,,,650,,,,,,,,,httpswww.upwork.com,upwork,usa,$1.41 b,,,,,,,,$10.81,,,
163912,99401,telus international,canada,$5.98 b,,,,,,,,$22.65,,,,telus international,canada,$5.12 b,,,,,,,,$19.30,,,
132643,65111,china international marine,china,,1980,51746,capital goods,,bo liang mai,$25.3b,,,,,,china international marine,china,,,,,,,$25.3 b,,,,,
84268,43425,arkema,france,,,,,,,,,$100.63,,,,arkema,,,,19794,,,,,,,,,httpswww.arkema.comen
181684,19039,axis bank ltd,,₹1.940 trillion,,86266,,,mr. amitabh chaudhry,,,,,,,axis bank ltd,india,us$25.54 billion,,86266,banks,financials,mr. amitabh chaudhry,,,,,,
109135,97065,"ms&ad insurance group holdings, inc.",,$17.6b,,38944,financial services,,,$44.6b,,,,tokyo sumitomo twin bldg. west tower 2272 shinkawa chuoku 1040033,www.msadhd.com,"ms&ad insurance group holdings, inc.",japan,$18.75 b,,,insuranceproperty casualty,financials,,,8725,,,,
170327,41863,basf se,germany,$52.76 b,,,chemicals,basic materials,,,bas,,,,,basf se,,,,110302,,,,,,,,,httpswww.basf.com
74230,19607,devon energy,,,,,,,,,,,,,,devon energy,usa,$42.00 b,,,,,,,,$64.25,,,
154606,32521,dai-ichi life holdings,japan,$23.51 b,,,,,,,,$22.86,,,,dai-ichi life holdings,,,,736,,,,,,,,,httpswww.daiichilifehd.comen
53548,18498,novatek,russia,,1994,,energy oil and gas natural gas generation petroleum,,mikhelson,10411 million usd,,,,,,novatek,russia,,,,,,,,,15,,,
113058,21802,india motor parts and accessories,india,$0.10 b,,,,,,,,$8.75,,,,india motor parts and accessories,india,$0.11 b,,,,,,,,$8.95,,,
161879,70810,deere & company,usa,$122.01 b,,,,,,,,$410.60,,,,deere & company,united states,$123.81 b,,,,,,,,,,,
150058,96497,aflac incorporated,,$43.59 billion,november 17 1955,12447,,,mr. daniel paul amos,,,,,,,aflac incorporated,united states,$43.59 b,,,insurancelife,financials,,,afl,,,,
45827,35821,lion corporation,,,,7452,,,,,,,,,httpswww.lion.co.jpen,lion corporation,,,,7452,,,,,,,,,httpswww.lion.co.jpen
125071,45686,beijing enterprises water group,,,,18424,,,,,,,,,,beijing enterprises water group,,,,18424,,,,,,,,,httpswww.bewg.com.hk
111451,19811,siemens gamesa,spain,$13.02 b,,,,,,,,$19.06,,,,siemens gamesa,spain,$12.84 b,,,,,,,,$18.53,,,
132305,97769,formosa petrochemical,taiwan,,1992,not found,oil gas operations,,ming tsao,$22.2b,,,,,,formosa petrochemical,taiwan,$25.67 b,,,,,,,,$2.70,,,
168006,158529,dhampur sugar mills,india,$0.18 b,,,,,,,,$2.84,,,,dhampur sugar mills,india,$0.19 b,,,,,,,,$2.93,,,
157784,112939,s.s. lazio,italy,$74.66 m,,,,,,,,$1.10,,,,s.s. lazio,italy,$74.66 m,,,,,,,,$1.10,,,
177735,55552,telefonica deutschland holding ag,,€7.26 billion,,7400,,,mr. markus haas,,,,,,,telefonica deutschland holding ag,germany,,1995,,communication services telecom mobile services fixed line service internet providers,,not found,8557 million usd,,,,,
150297,19065,ganfeng lithium co. ltd,,cn¥173.38 billion,,5533,,,mr. liangbin li,,,,,,,ganfeng lithium co. ltd,china,us$27.25 billion,,5533,chemicals,basic materials,mr. liangbin li,,,,,,
54464,1176,dish network corporation,usa,,1996,,communication services television services broadcasting internet providers media advertising consumer services entertainment cable operator,,charlie ergen,17881 million usd,,,,,,dish network corporation,usa,23.011 billion usd,,,,,charlie ergen,,,,,,
167730,88387,nacco industries,usa,$0.26 b,,,,,,,,$36.30,,,,nacco industries,usa,,,,,,,,,$37.94,,,
114922,101291,first busey,usa,$1.32 b,,,,,,,,$24.03,,,,first busey,usa,$1.38 b,,,,,,,,$25.02,,,
119406,74542,imperial brands plc,united kingdom,,,,,,,,,,bristol,121 winterstoke road,,imperial brands plc,united kingdom,,,,tobacco,consumer staples,,,,,,,
97307,268,national australia bank,australia,$66.00 b,,,,,,,,$20.94,,,,national australia bank,australia,69.046 billion usd,,,,,,,,,,,
151058,132677,constellation brands,usa,46.22 billion usd,1995.0,9300,,,bill newlands,,,,,,,constellation brands,united states,,1945,10000,food drink tobacco,,william a. newlands jr.,$8.8b,,,,,
102092,94991,docgo,usa,$0.70 b,,,,,,,,$6.86,,,,docgo,,$0.85 b,,1.706,,,,$0.45 b,,$8.30,,,
169573,109874,great wall motor co ltd,china,,,,auto manufacturers,consumer discretionary,,,601633,,,,,great wall motor co ltd,china,$32.01 b,,63174,auto manufacturers,consumer discretionary,,,601633,,,,
132309,64777,hindalco industries,india,,1958,23555,materials,,satish p. pai,$24.3b,,,,,,hindalco industries,india,,,,,,,$24.33 b,,,,,
149829,18603,ford motor company,,$65.74 billion,june 16 1903,183000,,,mr. james d. farley jr.,,,,,,,ford motor company,united states,$65.74 billion,june 16 1903,183000,auto manufacturers,consumer discretionary,mr. james d. farley jr.,us$136.341 billion fiscal year ended december 31 2021,,,,,
157139,14929,nu skin,usa,$2.08 b,,,,,,,,$42.26,,,,nu skin,usa,,,,,,,,,43,,,
56937,45272,genting berhad,malaysia,,1965,,consumer cyclical casinos hotels entertainment resorts gambling,,not found,3028 million usd,,,,,,genting berhad,,,,55000,,,,,,,,,httpswww.genting.com
150336,96810,clp holdings ltd,,hk$198.12 billion,,7061,,,mr. richard kendall lancaster be,,,,,,,clp holdings ltd,hong kong,$25.29 b,,,utilitiesregulated electric,utilities,,,0002,,,,
115968,85566,methanex,canada,$3.17 b,,,,,,,,$45.38,,,,methanex,canada,,,,,,,,,$44.64,,,
130093,9109,texhong textile group,,,,,,,,,,,,,,texhong textile group,hong kong,1.405 billion usd,,,,,,,,,,,
158411,22272,ashoka buildcon,india,$0.31 b,,,,,,,,$1.12,,,,ashoka buildcon,india,$0.28 b,,,,,,,,$1.02,,,
156377,86918,3d systems,usa,$1.27 b,,,,,,,,$9.69,,,,3d systems,usa,,,,,,,,,$9.14,,,
66281,12712,bank negara indonesia,,,1946.0,,banking,,,$4.8b,,,,,,bank negara indonesia,indonesia,,,,,,,,,1,,,
152766,14591,shoals technologies,usa,$3.32 b,,,,,,,,$28.81,,,,shoals technologies,usa,,,,,,,,,23,,,
110593,31943,vertex pharmaceuticals,usa,$82.49 b,,,,,,,,$321.37,,,,vertex pharmaceuticals,,,,3900,,,reshma kewalramani,,,,,,httpswww.vrtx.com
100966,23864,radico khaitan,india,$1.74 b,,,,,,,,$13.08,,,,radico khaitan,india,$1.76 b,,,,,,,,$13.17,,,
111285,63545,china railway group,china,$18.79 b,,,,,,,,$0.54,,,,china railway group,,,,,,,,,,,,,
156459,51367,origin bancorp,usa,$1.17 b,,,,,,,,$38.25,,,,origin bancorp,,,,68796,,,,,,,,,httpswww.origin.bank
99328,84582,ctp n.v.,netherlands,$5.39 b,,,,,,,,$12.15,,,,ctp n.v.,netherlands,,,,,,,,,$13.66,,,
164635,124943,physicians realty trust,usa,$3.65 b,,,,,,,,$15.22,,,,physicians realty trust,,,,89,,,,,,,,,
132567,111177,central japan railway,japan,,1987,30153,transportation,,kouei tsuge,$8.3b,,,,,,central japan railway,japan,$23.60 b,,,,,,,,$119.94,,,
106521,19586,public storage,,$50.2b,,5800,construction,,,$3.4b,,,,701 western ave glendale california 912012349,www.publicstorage.com,public storage,usa,$52.27 b,,,,,,,,$296.82,,,
131313,51924,citychamp dartong,,,,,,,,,,,,,,citychamp dartong,,,,,,,,,,,,,httpwww.gcdt.net
154316,43078,shinkin central bank,japan,$14.24 b,,,,,,,,$2124,,,,shinkin central bank,,,,1223,,,,,,,,,httpswww.shinkincentralbank.jp
152375,85642,pennon group,unitedkingdom,$2.93 b,,,,,,,,$11.22,,,,pennon group,uk,,,,,,,,,$11.50,,,
153298,14058,aroundtown,none,$4.50 b,,,,,,,,$3.10,,,,aroundtown,luxembourg,,,,,,,,,3,,,
53317,19,adobe,usa,,1982,,technology software and it software products software and it infrastructure artificial intelligence,,shantanu narayen,15785 million usd,,,,,,adobe,usa,316.190 billion usd,,,,,shantanu narayen,,,,,,
49109,7504,sappi,,,,,,,,,,,,,httpswww.sappi.com,sappi,south africa,1.667 billion usd,,,,,,,,,,,
45922,35906,simply good foods company,,,,150,,,,,,,,,httpwww.thesimplygoodfoodscompany.com,simply good foods company,,,,150,,,,,,,,,httpwww.thesimplygoodfoodscompany.com
55375,33698,dlocal ltd,uruguay,,2016,,digital payment solution services technology financial services software and it infrastructure,,not found,244 million usd,,,,,,dlocal ltd,,,,,,,,,,,,,httpsdlocal.com
160395,68414,stiltz homelifts,uk,,2010,250.0,,interiors,,36960953,,,,,,stiltz homelifts,uk,,2010,,,interiors,,,,,,,
48623,7020,compeq manufacturing,,,,,,,,,,,,,httpwww.compeq.com.tw,compeq manufacturing,taiwan,1.759 billion usd,,,,,,,,,,,
155342,1155,mitsubishi estate,japan,$17.05 b,,,,,,,,$12.92,,,,mitsubishi estate,japan,21.012 billion usd,,,,,hirotaka sugiyama,,,,,,
104034,18318,precipio,usa,$14.56 m,,,,,,,,$0.64,,,,precipio,usa,,,,,,,,,1,,,
136036,132741,agilent technologies,,,1999 24 yrs old,,pharma,,,,,,,,,agilent technologies,united states,,1999,16000,health care equipment services,,michael r. mcmullen,$6.4b,,,,,
60473,24039,stock yards bancorp,usa,,1904,,financial services banking services,,not found,232 million usd,,,,,,stock yards bancorp,usa,$2.07 b,,,,,,,,$71.00,,,
114223,16444,ducommun,usa,$0.65 b,,,,,,,,$54.12,,,,ducommun,usa,,,,,,,,,52,,,
166300,23269,laurentian bank of canada,canada,$1.11 b,,,,,,,,$25.79,,,,laurentian bank of canada,canada,$0.99 b,,,,,,,,$23.12,,,
71703,66173,pultegroup,united states,$10.12 b,,,,,,,,,,,,pultegroup,,,1950.0,,construction,,,$13.9b,,,,,
150976,65610,nintendo,japan,54.63 billion usd,1889.0,6574,,,shuntaro furukawa,,,,,,,nintendo,,,1889.0,,consumer durables,,,$15.2b,,,,,
50615,9018,jubilant ingrevia limited,,,,,,,,,,,,,httpsjubilantingrevia.com,jubilant ingrevia limited,india,1.671 billion usd,,,,,,,,,,,
124180,56476,manpowergroup,,,,28000,,,,,,,,,,manpowergroup,usa,,1948,,industries technology professional services outsourcing and staffing,,not found,20724 million usd,,,,,
166141,86852,telia lietuva,,$1.27 b,,,,,,,,$2.13,,,,telia lietuva,lithuania,,,,,,,,,$2.12,,,
156403,114917,pennymac mortgage investment trust,usa,$1.30 b,,,,,,,,$14.71,,,,pennymac mortgage investment trust,usa,$1.31 b,,,,,,,,$14.83,,,
187127,170504,resmed inc.,,$35.44 billion,,7970,,,mr. michael j. farrell be mba sm,,,,,,,resmed inc.,united states,$35.44 b,,,medical instruments supplies,healthcare,,,rmd,,,,
132491,13104,st. james's place,united kingdom,,not found,2014,insurance,,andrew martin croft,$24.4b,,,,,,st. james's place,uk,,,,,,,,,14,,,
170110,74510,rio tinto group,united kingdom,$125.84 b,,,other industrial metals mining,basic materials,,,rio,,,,,rio tinto group,united kingdom,,,,other industrial metals mining,basic materials,,,,,,,
