id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website
87580,23217,the hackett group,usa,,,,,,,,,$21.32,,,,mrc global,usa,$0.94 b,,,,,,,,$11.30,,,
101909,90947,waterdrop inc.,china,$0.82 b,,,,,,,,$2.09,,,,huazhu group limited,china,,,,,consumer discretionary,,,htht,,,,
21378,4377,rubius therapeutics,usa,$15.29 m,,,,,,,,$0.17,,,,nordstrom,usa,4.546 billion usd,,,,,,,,,,,
115066,24813,compass diversified holdings,usa,$1.50 b,,,,,,,,$20.79,,,,ryder,usa,$4.30 b,,,,,,,,$85.65,,,
83746,55267,host hotels & resorts,usa,,,,,,,,,$17.01,,,,aspen technology,usa,,1981,,technology software and it software products,,not found,709 million usd,,,,,
112478,112183,eastside distilling,usa,$4.01 m,,,,,,,,$0.26,,,,vishay precision group,usa,$0.57 b,,,,,,,,$42.66,,,
100232,15915,irhythm,usa,$2.92 b,,,,,,,,$97.22,,,,verano holdings,usa,,,,,,,,,3,,,
12560,3287,liberty broadband,usa,,,,,,,,,84,,,,air lease corporation,usa,4.536 billion usd,,,,,,,,,,,
99214,22400,alaska airlines,usa,$5.80 b,,,,,,,,$45.74,,,,liquidia technologies,usa,$0.35 b,,,,,,,,$5.54,,,
87445,13457,ani pharmaceuticals,usa,,,,,,,,,$43.95,,,,enlink midstream,usa,,,,,,,,,12,,,
99463,563,hilton grand vacations,usa,$4.93 b,,,,,,,,$42.85,,,,rockwell automation,usa,37.761 billion usd,,,,,blake moret,,,,,,
165151,157086,lci industries,usa,$2.62 b,,,,,,,,$103.14,,,,rpc,usa,$2.06 b,,,,,,,,$9.55,,,
150831,112931,cme group,usa,80.88 billion usd,2007.0,4370,,,terrence a. duffy,,,,,,,sotherly hotels,usa,$72.42 m,,,,,,,,$1.87,,,
